2026-03-12 03:25:40 | INFO | __main__:42 | Lancement du scripte de traitement des données
2026-03-12 03:25:44 | INFO | src.repport_excel:142 | Application des conditional format spécifique aux analyses pour la feuille Données Par Mois
2026-03-12 03:25:44 | INFO | src.repport_excel:193 | Début de la création du graphique pour la feuille Données Par Mois
2026-03-12 03:25:44 | INFO | src.repport_excel:218 | Graphique crée avec succée pour la feuille Données Par Mois
2026-03-12 03:25:44 | INFO | src.repport_excel:60 | Application de l'ajoutement automatique et des différents formatages sur la colonne Revenue pour la feuille Données Par Mois
2026-03-12 03:25:44 | INFO | src.repport_excel:92 | Applcation des conditional format de base pour la feuille Données Par Mois
2026-03-12 03:25:44 | INFO | src.repport_excel:142 | Application des conditional format spécifique aux analyses pour la feuille Données Par Mois
2026-03-12 03:25:44 | INFO | src.repport_excel:193 | Début de la création du graphique pour la feuille Données Par Mois
2026-03-12 03:25:44 | INFO | src.repport_excel:218 | Graphique crée avec succée pour la feuille Données Par Mois
2026-03-12 03:25:44 | INFO | src.repport_excel:60 | Application de l'ajoutement automatique et des différents formatages sur la colonne Cout pour la feuille Données Par Mois
2026-03-12 03:25:44 | INFO | src.repport_excel:92 | Applcation des conditional format de base pour la feuille Données Par Mois
2026-03-12 03:25:44 | INFO | src.repport_excel:142 | Application des conditional format spécifique aux analyses pour la feuille Données Par Mois
2026-03-12 03:25:44 | INFO | src.repport_excel:193 | Début de la création du graphique pour la feuille Données Par Mois
2026-03-12 03:25:44 | INFO | src.repport_excel:218 | Graphique crée avec succée pour la feuille Données Par Mois
2026-03-12 03:25:44 | INFO | src.repport_excel:60 | Application de l'ajoutement automatique et des différents formatages sur la colonne Profit pour la feuille Données Par Mois
2026-03-12 03:25:44 | INFO | src.repport_excel:92 | Applcation des conditional format de base pour la feuille Données Par Mois
2026-03-12 03:25:44 | INFO | src.repport_excel:142 | Application des conditional format spécifique aux analyses pour la feuille Données Par Mois
2026-03-12 03:25:44 | INFO | src.repport_excel:193 | Début de la création du graphique pour la feuille Données Par Mois
2026-03-12 03:25:44 | INFO | src.repport_excel:218 | Graphique crée avec succée pour la feuille Données Par Mois
2026-03-12 03:25:44 | INFO | src.repport_excel:60 | Application de l'ajoutement automatique et des différents formatages sur la colonne Marge_totaux pour la feuille Données Par Mois
2026-03-12 03:25:44 | INFO | src.repport_excel:92 | Applcation des conditional format de base pour la feuille Données Par Mois
2026-03-12 03:25:44 | INFO | src.repport_excel:142 | Application des conditional format spécifique aux analyses pour la feuille Données Par Mois
2026-03-12 03:25:44 | INFO | src.repport_excel:193 | Début de la création du graphique pour la feuille Données Par Mois
2026-03-12 03:25:44 | INFO | src.repport_excel:218 | Graphique crée avec succée pour la feuille Données Par Mois
2026-03-12 03:25:44 | INFO | src.repport_excel:38 | Création de la feuille Données Par Jour
2026-03-12 03:25:44 | INFO | src.repport_excel:42 | Application des formats sur les headers pour la feuille Données Par Jour
2026-03-12 03:25:44 | INFO | src.repport_excel:44 | Fixation du header pour la feuille Données Par Jour
2026-03-12 03:25:44 | INFO | src.repport_excel:46 | Application du filtrage automatique sur les headers pour la feuille Données Par Jour
2026-03-12 03:25:44 | INFO | src.repport_excel:60 | Application de l'ajoutement automatique et des différents formatages sur la colonne jour_semaine pour la feuille Données Par Jour
2026-03-12 03:25:44 | INFO | src.repport_excel:92 | Applcation des conditional format de base pour la feuille Données Par Jour
2026-03-12 03:25:44 | INFO | src.repport_excel:142 | Application des conditional format spécifique aux analyses pour la feuille Données Par Jour
2026-03-12 03:25:44 | INFO | src.repport_excel:221 | Début de la création du graphique pour la feuille Données Par Jour
2026-03-12 03:25:44 | INFO | src.repport_excel:257 | Graphique crée avec succée pour la feuille Données Par Jour
2026-03-12 03:25:44 | INFO | src.repport_excel:60 | Application de l'ajoutement automatique et des différents formatages sur la colonne Produit pour la feuille Données Par Jour
2026-03-12 03:25:44 | INFO | src.repport_excel:92 | Applcation des conditional format de base pour la feuille Données Par Jour
2026-03-12 03:25:44 | INFO | src.repport_excel:142 | Application des conditional format spécifique aux analyses pour la feuille Données Par Jour
2026-03-12 03:25:44 | INFO | src.repport_excel:221 | Début de la création du graphique pour la feuille Données Par Jour
2026-03-12 03:25:44 | INFO | src.repport_excel:257 | Graphique crée avec succée pour la feuille Données Par Jour
2026-03-12 03:25:44 | INFO | src.repport_excel:60 | Application de l'ajoutement automatique et des différents formatages sur la colonne Quantité pour la feuille Données Par Jour
2026-03-12 03:25:44 | INFO | src.repport_excel:92 | Applcation des conditional format de base pour la feuille Données Par Jour
2026-03-12 03:25:44 | INFO | src.repport_excel:142 | Application des conditional format spécifique aux analyses pour la feuille Données Par Jour
2026-03-12 03:25:44 | INFO | src.repport_excel:221 | Début de la création du graphique pour la feuille Données Par Jour
2026-03-12 03:25:44 | INFO | src.repport_excel:257 | Graphique crée avec succée pour la feuille Données Par Jour
2026-03-12 03:25:44 | INFO | src.repport_excel:60 | Application de l'ajoutement automatique et des différents formatages sur la colonne Revenue pour la feuille Données Par Jour
2026-03-12 03:25:44 | INFO | src.repport_excel:92 | Applcation des conditional format de base pour la feuille Données Par Jour
2026-03-12 03:25:44 | INFO | src.repport_excel:142 | Application des conditional format spécifique aux analyses pour la feuille Données Par Jour
2026-03-12 03:25:44 | INFO | src.repport_excel:221 | Début de la création du graphique pour la feuille Données Par Jour
2026-03-12 03:25:44 | INFO | src.repport_excel:257 | Graphique crée avec succée pour la feuille Données Par Jour
2026-03-12 03:25:44 | INFO | src.repport_excel:60 | Application de l'ajoutement automatique et des différents formatages sur la colonne Cout pour la feuille Données Par Jour
2026-03-12 03:25:44 | INFO | src.repport_excel:92 | Applcation des conditional format de base pour la feuille Données Par Jour
2026-03-12 03:25:44 | INFO | src.repport_excel:142 | Application des conditional format spécifique aux analyses pour la feuille Données Par Jour
2026-03-12 03:25:44 | INFO | src.repport_excel:221 | Début de la création du graphique pour la feuille Données Par Jour
2026-03-12 03:25:44 | INFO | src.repport_excel:257 | Graphique crée avec succée pour la feuille Données Par Jour
2026-03-12 03:25:44 | INFO | src.repport_excel:60 | Application de l'ajoutement automatique et des différents formatages sur la colonne Profit pour la feuille Données Par Jour
2026-03-12 03:25:44 | INFO | src.repport_excel:92 | Applcation des conditional format de base pour la feuille Données Par Jour
2026-03-12 03:25:44 | INFO | src.repport_excel:142 | Application des conditional format spécifique aux analyses pour la feuille Données Par Jour
2026-03-12 03:25:44 | INFO | src.repport_excel:221 | Début de la création du graphique pour la feuille Données Par Jour
2026-03-12 03:25:44 | INFO | src.repport_excel:257 | Graphique crée avec succée pour la feuille Données Par Jour
2026-03-12 03:25:44 | INFO | src.repport_excel:60 | Application de l'ajoutement automatique et des différents formatages sur la colonne Marge_totaux pour la feuille Données Par Jour
2026-03-12 03:25:44 | INFO | src.repport_excel:92 | Applcation des conditional format de base pour la feuille Données Par Jour
2026-03-12 03:25:44 | INFO | src.repport_excel:142 | Application des conditional format spécifique aux analyses pour la feuille Données Par Jour
2026-03-12 03:25:44 | INFO | src.repport_excel:221 | Début de la création du graphique pour la feuille Données Par Jour
2026-03-12 03:25:44 | INFO | src.repport_excel:257 | Graphique crée avec succée pour la feuille Données Par Jour
2026-03-12 03:25:44 | SUCCESS | src.repport_excel:277 | Feuille Excel de Repporting Données Par Jour crée avec succée
2026-03-12 03:25:49 | SUCCESS | src.repport_excel:279 | Fichier Excel de Repporting vente_annuel_2026_nettoye_12-03-2026_03-25.xlsx a étais crée avec succée
